32.0,32.0,6.0,6.0,0.0,0.072431505,0.0,0.0,6570.0,24.0
26.0,25.0,4.0,4.0,0.0,0.16482192,1.0,2.0,27226.0,2427.0
25.0,25.0,4.0,4.0,0.0,0.58739728,0.0,2.0,1215.0,0.0
148.0,148.0,13.0,13.0,0.0,0.37743428,0.0,4.0,22029.0,1642.0
137.0,92.0,7.0,7.0,0.0,0.25649196,45.0,2.0,43361.0,495.0
446.0,202.0,18.0,18.0,0.0,0.706050618,244.0,7.0,4036.0,4.0
63.0,63.0,11.0,11.0,0.0,0.28672035,0.0,2.0,6688.0,254.0
92.0,25.0,4.0,4.0,0.0,0.58341461,67.0,2.0,3131.0,58.0
166.0,110.0,12.0,12.0,0.0,0.49083439,56.0,2.0,11811.0,550.0
153.0,92.0,8.0,8.0,0.0,0.24562240000000002,61.0,2.0,14958.0,707.0
23.0,25.0,4.0,4.0,0.0,0.087013699,-2.0,1.0,68.0,0.0
714.0,714.0,40.0,40.0,0.0,1.51453626,0.0,7.0,117634.0,15663.0
4440.0,3950.0,427.0,427.0,136.0,8.89485189,490.0,116.0,1214407.0,44651.0
20.0,20.0,4.0,4.0,0.0,0.075479455,0.0,0.0,107.0,0.0
75.0,59.0,7.0,7.0,0.0,0.19925702,16.0,2.0,11597.0,130.0
364.0,329.0,24.0,24.0,0.0,1.59652772,35.0,8.0,107398.0,1883.0
15.0,15.0,1.0,1.0,0.0,0.22410959,0.0,2.0,6552.0,344.0
25.0,25.0,4.0,4.0,0.0,0.33457536,0.0,2.0,16491.0,133.0
25.0,25.0,4.0,4.0,0.0,0.18476713,0.0,1.0,1889.0,60.0
88.0,69.0,5.0,5.0,0.0,0.30763209,19.0,2.0,30702.0,812.0
385.0,302.0,43.0,43.0,0.0,2.61849999,83.0,12.0,61495.0,1338.0
25.0,25.0,4.0,4.0,0.0,0.34652054,0.0,2.0,1276.0,77.0
209.0,209.0,16.0,16.0,0.0,1.75155699,0.0,4.0,83721.0,6131.0
25.0,25.0,4.0,4.0,0.0,0.40021917,0.0,1.0,29758.0,483.0
25.0,25.0,4.0,4.0,0.0,0.17961644,0.0,2.0,2149.0,0.0
21.0,22.0,4.0,4.0,0.0,0.1392279,-1.0,1.0,5712.0,129.0
25.0,25.0,4.0,4.0,0.0,0.43671232,0.0,2.0,853.0,0.0
